query,title,url,snippet
JPMorgan Chase & Co. Sustainability Report 2023 filetype:pdf site:jpmorganchaseco.gcs-web.com,JP MORGAN SECURITIES PLC - (Registered Number: 02711006 ...,https://jpmorganchaseco.gcs-web.com/static-files/fbd6823a-cc92-4327-bded-88d7e6cbb9be,"Apr 23, 2020 ... The Company is part of JPMorgan Chase & Co. ... 2023 to drive ... Auditors' remuneration for the audit of the Company's annual financial statements."
JPMorgan Chase & Co. Sustainability Report 2023 filetype:pdf site:jpmorganchaseco.gcs-web.com,JP MORGAN EUROPE LIMITED - Annual report for the year ended ...,https://jpmorganchaseco.gcs-web.com/static-files/47131831-bad5-492b-b5be-5d4e36a5d7f4,"... 2023 to drive ... Auditors' remuneration for the audit of the Company's annual financial statements ... The ultimate parent of the Company, JPMorgan Chase & Co."
JPMorgan Chase & Co. Sustainability Report 2023 filetype:pdf site:jpmorganchaseco.gcs-web.com,Form 10-Q for Jpmorgan Chase CO filed 05/03/2023,https://jpmorganchaseco.gcs-web.com/static-files/758194b3-a25e-4dd8-a2d1-04309c249db5,"May 3, 2023 ... Indicate by check mark whether the registrant (1) has filed all reports required to be filed by Section 13 or 15(d) of the Securities ..."
JPMorgan Chase & Co. Sustainability Report 2023 filetype:pdf site:jpmorganchaseco.gcs-web.com,JPMorgan Chase & Co.,https://jpmorganchaseco.gcs-web.com/static-files/f58174a1-0c32-4f8e-8a4b-985c8d8bc92f,"Jun 30, 2023 ... (“JPMorgan Chase” or the “Firm”) for the second quarter of 2023. This Quarterly Report on Form 10-Q for the second quarter of. 2023 (“Form 10 ..."
JPMorgan Chase & Co. Sustainability Report 2023 filetype:pdf site:jpmorganchaseco.gcs-web.com,JPMorgan Chase & Co.,https://jpmorganchaseco.gcs-web.com/static-files/a730029d-0df7-474b-bf76-9b069dba468c,"Jan 23, 2020 ... Indicate by check mark whether the registrant (1) has filed all reports required to be filed by Section 13 or 15(d) of the Securities ..."
JPMorgan Chase & Co. Sustainability Report 2023 filetype:pdf site:jpmorganchaseco.gcs-web.com,Form 10-Q for Jpmorgan Chase CO filed 05/01/2024,https://jpmorganchaseco.gcs-web.com/static-files/3bcd855f-dc73-4c11-83c6-b46c496a45ea,"May 1, 2024 ... Indicate by check mark whether the registrant (1) has filed all reports required to be filed by Section 13 or 15(d) of the Securities ..."
"Paccar, Inc. Sustainability Report 2023 filetype:pdf site:paccar.com",2023-annual-report-final.pdf,https://www.paccar.com/media/pvzjr4ps/2023-annual-report-final.pdf,"Feb 21, 2024 ... PACCAR is ranked in the top 16% of peer companies by the S&P Global Corporate. Sustainability Assessment for its environmental, social and ..."
"Paccar, Inc. Sustainability Report 2023 filetype:pdf site:paccar.com",PACCAR Inc,https://investors.paccar.com/files/doc_downloads/2024/02/2023-12-31-PACCAR-10K.pdf,"Feb 21, 2024 ... PACCAR earned an ""A-"" score on its CDP environmental report in 2023, placing the Company in the Leadership tier of over 21,000 reporting ..."
"Paccar, Inc. Sustainability Report 2023 filetype:pdf site:paccar.com",PACCAR 2022 Annual Report FINAL,https://www.paccar.com/media/aypoxfmi/paccar-2022-annual-report-final.pdf,"Apr 25, 2023 ... The company is a recognized environmental leader and is partnering with industry groups to reduce the effects of climate change. In addition to ..."
"Paccar, Inc. Sustainability Report 2023 filetype:pdf site:paccar.com",2024 Proxy Statement,https://www.paccar.com/media/xmrbdvvn/2024-proxy-statement.pdf,"Mar 20, 2024 ... The 2024 proxy statement and the 2023 Annual Report to stockholders are available on the. Company's website at www.paccar.com/2024annualmeeting."
"Paccar, Inc. Sustainability Report 2023 filetype:pdf site:paccar.com",Press Release,https://www.paccar.com/media/dxtoegc2/012423-earnings-press-release.pdf,"January 24, 2023, Bellevue, Washington – “PACCAR reported record annual revenues and net ... company in the top 1.5% of over 18,000 reporting companies ..."
"Paccar, Inc. Sustainability Report 2023 filetype:pdf site:paccar.com",printmgr file,https://www.paccar.com/media/2588/280666_002_web_bmk.pdf,"Feb 28, 2017 ... The Annual Meeting of Stockholders of PACCAR Inc will be held at 10:30 a.m. on Tuesday,. April 25, 2017, at the PACCAR Parts Distribution ..."
"Iteris, Inc. Sustainability Report 2023 filetype:pdf site:iterisinc.gcs-web.com",UNITED STATES SECURITIES AND EXCHANGE COMMISSION ...,https://iterisinc.gcs-web.com/static-files/2e57f7fa-cf8f-44a5-b265-5611cf1a4e53,"decisions and improve the efficiency and sustainability of farmlands. ... 2023. We had $5.6 million of ... In connection with the Annual Report of Iteris, Inc."
"Iteris, Inc. Sustainability Report 2023 filetype:pdf site:iterisinc.gcs-web.com",Investor Presentation,https://iterisinc.gcs-web.com/static-files/cc144463-3cfb-47dd-95d5-70c19a344833,"Sep 30, 2023 ... © 2024 Iteris, Inc. All rights reserved ... condition is contained in our Annual Report ... Revenues from 2023 to 2027 (mid-point). * Excludes any ..."
"Iteris, Inc. Sustainability Report 2023 filetype:pdf site:iterisinc.gcs-web.com",Investor Presentation | Seeking Alpha,http://iterisinc.gcs-web.com/static-files/3717a48e-5661-43c9-9001-f308ede1ea0e,"© 2022 Iteris, Inc. All rights reserved. Investor ... condition is contained in our Annual Report on ... 2023 to 2027. * Excludes any potential upside from the ..."
"Urban Outfitters, Inc. Sustainability Report 2023 filetype:pdf site:investor.urbn.com",Form 10-K for Urban Outfitters INC filed 04/03/2023,http://investor.urbn.com/static-files/6e8e3469-79f2-41d7-ae60-037c4bae25ab,"Apr 3, 2023 ... ... ANNUAL REPORT PURSUANT TO SECTION 13 OR 15(d) OF THE SECURITIES EXCHANGE ACT OF 1934. For the fiscal year ended January 31, 2023. ☐ TRANSITION ..."
"Urban Outfitters, Inc. Sustainability Report 2023 filetype:pdf site:investor.urbn.com",Form 10-K for Urban Outfitters INC filed 04/01/2024,http://investor.urbn.com/static-files/675f0d41-8c46-4e88-923f-3d6c58749c77,"Apr 1, 2024 ... ... Corporate Sustainability Reporting Directive (""CSRD"") issued by the European. Commission on December 22, 2023, and Senate Bill (SB) 253 ..."
"Urban Outfitters, Inc. Sustainability Report 2023 filetype:pdf site:investor.urbn.com","URBAN OUTFITTERS, INC.",http://investor.urbn.com/static-files/e4dd3c5e-1dad-4f15-84c4-0bdc7aed5e06,"Apr 1, 2022 ... Indicate by checkmark whether the registrant (1) has filed all reports required to be filed by Section 13 or 15(d) of the Securities ..."
"Urban Outfitters, Inc. Sustainability Report 2023 filetype:pdf site:investor.urbn.com","URBAN OUTFITTERS, INC.",http://investor.urbn.com/static-files/cd4cc701-b7a5-44b9-af0a-1363a289d578,"Apr 1, 2019 ... The Company is committed to making supplier decisions with social and environmental ... Company's Annual Report on Form 10-K, as filed with the ..."
"Urban Outfitters, Inc. Sustainability Report 2023 filetype:pdf site:urbn.com",2021–2022 Impact Report,https://www.urbn.com/2022-URBN-Impact-Report.pdf,"Urban Outfitters, Inc. (URBN) is a portfolio of global consumer brands comprised of Anthropologie, BHLDN,. Free People, FP Movement, Terrain, Urban ..."
"Urban Outfitters, Inc. Sustainability Report 2023 filetype:pdf site:urbn.com",2022–2023 Impact Scorecard,https://www.urbn.com/2023-URBN-Impact-Scorecard.pdf,Planet. Reduce Waste. 100% recyclable paper gift cards at. Urban Outfitters and Free People. NS. On Track. At the end of 2022 UO replaced its virgin plastic ...
"Urban Outfitters, Inc. Sustainability Report 2023 filetype:pdf site:urbn.com",Form 10-K for Urban Outfitters INC filed 04/03/2023,http://investor.urbn.com/static-files/6e8e3469-79f2-41d7-ae60-037c4bae25ab,"Apr 3, 2023 ... ... ANNUAL REPORT PURSUANT TO SECTION 13 OR 15(d) OF THE SECURITIES EXCHANGE ACT OF 1934. For the fiscal year ended January 31, 2023. ☐ TRANSITION ..."
"Urban Outfitters, Inc. Sustainability Report 2023 filetype:pdf site:urbn.com",Form 10-K for Urban Outfitters INC filed 04/01/2024,http://investor.urbn.com/static-files/675f0d41-8c46-4e88-923f-3d6c58749c77,"Apr 1, 2024 ... ... Corporate Sustainability Reporting Directive (""CSRD"") issued by the European. Commission on December 22, 2023, and Senate Bill (SB) 253 ..."
"Urban Outfitters, Inc. Sustainability Report 2023 filetype:pdf site:urbn.com","URBAN OUTFITTERS, INC.",http://investor.urbn.com/static-files/e4dd3c5e-1dad-4f15-84c4-0bdc7aed5e06,"Apr 1, 2022 ... Indicate by checkmark whether the registrant (1) has filed all reports required to be filed by Section 13 or 15(d) of the Securities ..."
"Urban Outfitters, Inc. Sustainability Report 2023 filetype:pdf site:urbn.com","URBAN OUTFITTERS, INC.",http://investor.urbn.com/static-files/cd4cc701-b7a5-44b9-af0a-1363a289d578,"Apr 1, 2019 ... ... social responsibility, our company ... Company's Annual Report on Form 10-K, as filed with the SEC on ... 2023 Annual. Meeting of Shareholders. 29 ..."
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:investors.autodesk.com",Autodesk Sustainability Bond Impact Report,https://investors.autodesk.com/static-files/c93d8bb3-99f5-4acd-9e4c-2382101bc3a4,"Oct 3, 2022 ... Investments and expenditures from the sustainability bond were used to support Autodesk's acquisition of Innovyze, Inc., a global leader in."
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:investors.autodesk.com",Proxy Document 2023,https://investors.autodesk.com/static-files/1dfc0d11-9c1d-40f3-9008-d981b6bdadc2,"May 9, 2023 ... ... environmental, social, and governance program is available in our annual impact report on our website at www.autodesk.com. Information ..."
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:investors.autodesk.com",Updated February 2023,https://investors.autodesk.com/static-files/85a4c65c-781b-4748-84f4-ccbfadd55685,"Andrew Anagnost. Chief Executive Officer. Autodesk, Inc. 3 | Have a question or concern? Call our Business Ethics and Compliance Hotline. Find all of Autodesk's ..."
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:investors.autodesk.com",Form 10-K for Autodesk INC filed 03/14/2023,https://investors.autodesk.com/static-files/d9caa0f0-7832-41bf-82e6-61d1523e17a6,"Mar 14, 2023 ... ... environment, customer payment behavior, credit reports, and other customer-specific information. Allowances for credit losses on trade ..."
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:investors.autodesk.com",Annual Report,https://investors.autodesk.com/static-files/3ac5fc36-9b68-4f58-9794-51157a543567,"Annual Report. Notice of annual meeting and proxy statement. FISCAL YEAR. 2022. Page 2. Page 3. May 3, 2022. Dear Autodesk Stockholder: You are cordially ..."
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:investors.autodesk.com",Autodesk appoints Joe Speicher as its first chief sustainability officer,https://investors.autodesk.com/node/33991/pdf,"Nov 28, 2023 ... 28, 2023 /PRNewswire/ -- Autodesk, Inc. ... environmental, social, and ... sustainability work at autodesk.com/sustainability/impact-report."
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:investors.autodesk.com","Design and Make companies prioritize workforce, sustainability and ...",https://investors.autodesk.com/node/33531/pdf,"Apr 24, 2023 ... ... Autodesk's 2023 State of Design & Make report, released today. To compile the report, Autodesk, Inc. (NASDAQ: ADSK) conducted a sweeping ..."
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:investors.autodesk.com",ADSK Corp Investor Presentation Mar 2023,https://investors.autodesk.com/static-files/283ccbe7-47d3-4c63-9b31-200ad52d18eb,We anticipate an increase in business travel-related and overall Scope 3 GHG emissions in the coming years. Autodesk at the forefront of sustainability.
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:investors.autodesk.com",2024 State of Design & Make Report from Autodesk Finds Growing ...,https://investors.autodesk.com/node/34301/pdf,"Apr 10, 2024 ... Make report released today by Autodesk, Inc. ... 2023. Trust in AI is on the rise: More ... they are proud of their company's sustainability efforts."
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:investors.autodesk.com",Annual Report,https://investors.autodesk.com/static-files/f0ab7605-383c-4d23-9bcf-abb168d0489d,"Jun 15, 2021 ... You are cordially invited to attend Autodesk's 2021 Annual Meeting of Stockholders to be held on Wednesday,. June 16, 2021, at 3:00 p.m., ..."
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:autodesk.com",Autodesk Sustainability Bond Impact Report,https://investors.autodesk.com/static-files/c93d8bb3-99f5-4acd-9e4c-2382101bc3a4,"Oct 3, 2022 ... Investments and expenditures from the sustainability bond were used to support Autodesk's acquisition of Innovyze, Inc., a global leader in."
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:autodesk.com",Safe Harbor Statement,https://static.au-uw2-prd.autodesk.com/AU2023_CES602400_Democratize_Sustainability_1701274302049001VFLd.pdf,"Dec 18, 2023 ... © 2023 Autodesk, Inc. All rights reserved. Connected Data for Infrastructure. Excellence. Democratize. Sustainability. Dr. Elias Galvan, PE, ENV ..."
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:autodesk.com",Proxy Document 2023,https://investors.autodesk.com/static-files/1dfc0d11-9c1d-40f3-9008-d981b6bdadc2,"May 9, 2023 ... ... environmental, social, and governance program is available in our annual impact report on our website at www.autodesk.com. Information ..."
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:autodesk.com",Updated February 2023,https://investors.autodesk.com/static-files/85a4c65c-781b-4748-84f4-ccbfadd55685,"Andrew Anagnost. Chief Executive Officer. Autodesk, Inc. 3 | Have a question or concern? Call our Business Ethics and Compliance Hotline. Find all of Autodesk's ..."
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:autodesk.com",STATE OF & MAKE DESIGN,https://www.autodesk.com/state-of-design-and-make-2023,report that their companies are engaged in sustainability-centered activities. ... © 2023 Autodesk Inc. All rights reserved. ABOUT AUTODESK ... autodesk on social ...
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:autodesk.com",Form 10-K for Autodesk INC filed 03/14/2023,https://investors.autodesk.com/static-files/d9caa0f0-7832-41bf-82e6-61d1523e17a6,"Mar 14, 2023 ... ... environment, customer payment behavior, credit reports, and other customer-specific information. Allowances for credit losses on trade ..."
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:autodesk.com",Annual Report,https://investors.autodesk.com/static-files/3ac5fc36-9b68-4f58-9794-51157a543567,"Annual Report. Notice of annual meeting and proxy statement. FISCAL YEAR. 2022. Page 2. Page 3. May 3, 2022. Dear Autodesk Stockholder: You are cordially ..."
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:autodesk.com",Autodesk appoints Joe Speicher as its first chief sustainability officer,https://investors.autodesk.com/node/33991/pdf,"Nov 28, 2023 ... 28, 2023 /PRNewswire/ -- Autodesk, Inc. ... environmental, social, and ... sustainability work at autodesk.com/sustainability/impact-report."
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:autodesk.com","Design and Make companies prioritize workforce, sustainability and ...",https://investors.autodesk.com/node/33531/pdf,"Apr 24, 2023 ... ... Autodesk's 2023 State of Design & Make report, released today. To compile the report, Autodesk, Inc. (NASDAQ: ADSK) conducted a sweeping ..."
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:autodesk.com",Safe Harbor Statement,https://static.au-uw2-prd.autodesk.com/Presentation-CP601724-COTE-AU2023_1698701161125001jsJZ.pdf,"... 2023-annual-report-here. Page 9. © 2023 Autodesk, Inc. All rights reserved. 1. Discover the significance of integrating sustainability into early design."
"Eagle Materials, Inc. Sustainability Report 2023 filetype:pdf site:ir.eaglematerials.com",Sustainability Report,https://ir.eaglematerials.com/static-files/5a7137a7-1b4d-429a-b205-3f3342da447f,Sustainability Report 2023. 7. Who We Are. Eagle Materials Inc. (NYSE: EXP) is a leading U.S. manufacturer of heavy construction products and light building ...
"Eagle Materials, Inc. Sustainability Report 2023 filetype:pdf site:ir.eaglematerials.com",2022 ANNUAL REPORT AND FORM 10-K,https://ir.eaglematerials.com/static-files/be5f44ab-d72e-4ecb-9f31-f49e2990e2f7,and the Company was renamed Eagle Materials Inc. ... of hazardous materials into the environment. Other laws ... This report and other materials we have filed or ...
"Eagle Materials, Inc. Sustainability Report 2023 filetype:pdf site:ir.eaglematerials.com",Form DEF 14A for Eagle Materials INC filed 06/23/2023,https://ir.eaglematerials.com/static-files/16bf3186-0393-4d6c-ac8c-69b71b9f9f27,"Jun 23, 2023 ... The Company's updated Environmental and Social Disclosure Report was a topic of engagement during fiscal. 2023. At the 2022 Annual Mee ng of ..."
"Eagle Materials, Inc. Sustainability Report 2023 filetype:pdf site:ir.eaglematerials.com",CORPORATE GOVERNANCE GUIDELINES,https://ir.eaglematerials.com/static-files/c3da2182-2dd2-4a83-8bc6-958c217240b7,"Aug 3, 2023 ... L:\Charters\CGNS\Corporate Governance Guidelines Revised 8-2023.docx. EAGLE MATERIALS INC. ... Corporate Governance, Nominating and Sustainability ..."
"Eagle Materials, Inc. Sustainability Report 2023 filetype:pdf site:ir.eaglematerials.com",EAGLE MATERIALS INC.,https://ir.eaglematerials.com/static-files/a7f8fccf-b2b9-43ed-b379-83c9fd888a90,"... materials into the environment. Other laws ... 2023. The stock options have a term of 10 ... reporting of Eagle Materials Inc., included in this Annual Report."
"Eagle Materials, Inc. Sustainability Report 2023 filetype:pdf site:ir.eaglematerials.com",Form 8-K for Eagle Materials INC filed 12/05/2023,https://ir.eaglematerials.com/static-files/d23f28e2-63cc-41ae-b530-ff72170589c1,"Dec 5, 2023 ... Date of Report (Date of earliest event reported): December 5, 2023. Eagle Materials Inc. (Exact name of Registrant as Specified in Its ..."
"Eagle Materials, Inc. Sustainability Report 2023 filetype:pdf site:ir.eaglematerials.com",EAGLE MATERIALS INC.,https://ir.eaglematerials.com/static-files/801bfdb6-c151-4019-ad4d-c26a59b5b1fb,"May 23, 2018 ... impose obligations to clean up or remediate spills of hazardous materials into the environment ... million for fiscal years 2021, 2022, and 2023."
"Eagle Materials, Inc. Sustainability Report 2023 filetype:pdf site:ir.eaglematerials.com",EAGLE MATERIALS INC.,https://ir.eaglematerials.com/static-files/5b5a82f0-ac85-45e0-93d6-259c2bb6bc20,"Jul 25, 2018 ... ... materials into the environment. Other laws ... 2023. 100.75%. 2024 and thereafter ... In connection with the Annual Report of Eagle Materials Inc."
"Eagle Materials, Inc. Sustainability Report 2023 filetype:pdf site:ir.eaglematerials.com",Fall 2022 Investor Presentation,https://ir.eaglematerials.com/static-files/81f8eee6-f910-4299-a185-005c2aac4c2e,"Founded in 1963 as a subsidiary of Centex Corp. • In 2004, Centex spun off Centex Construction. Products which became Eagle Materials Inc. (NYSE: EXP). ▫. Two ..."
"Eagle Materials, Inc. Sustainability Report 2023 filetype:pdf site:ir.eaglematerials.com",EAGLE MATERIALS INC.,https://ir.eaglematerials.com/static-files/6be8cb6c-6624-4121-9ea8-7db02fc3abd1,"May 24, 2013 ... in this report for more information on our regulatory and environmental matters. ... 2019-2023 ... In connection with the Annual Report of Eagle ..."
"Eagle Materials, Inc. Sustainability Report 2023 filetype:pdf site:eaglematerials.com",Sustainability Report,https://ir.eaglematerials.com/static-files/5a7137a7-1b4d-429a-b205-3f3342da447f,Sustainability Report 2023. 7. Who We Are. Eagle Materials Inc. (NYSE: EXP) is a leading U.S. manufacturer of heavy construction products and light building ...
"Eagle Materials, Inc. Sustainability Report 2023 filetype:pdf site:eaglematerials.com",2022 ANNUAL REPORT AND FORM 10-K,https://ir.eaglematerials.com/static-files/be5f44ab-d72e-4ecb-9f31-f49e2990e2f7,and the Company was renamed Eagle Materials Inc. ... of hazardous materials into the environment. Other laws ... This report and other materials we have filed or ...
"Eagle Materials, Inc. Sustainability Report 2023 filetype:pdf site:eaglematerials.com",Form DEF 14A for Eagle Materials INC filed 06/23/2023,https://ir.eaglematerials.com/static-files/16bf3186-0393-4d6c-ac8c-69b71b9f9f27,"Jun 23, 2023 ... The Company's updated Environmental and Social Disclosure Report was a topic of engagement during fiscal. 2023. At the 2022 Annual Mee ng of ..."
"Eagle Materials, Inc. Sustainability Report 2023 filetype:pdf site:eaglematerials.com",CORPORATE GOVERNANCE GUIDELINES,https://ir.eaglematerials.com/static-files/c3da2182-2dd2-4a83-8bc6-958c217240b7,"Aug 3, 2023 ... L:\Charters\CGNS\Corporate Governance Guidelines Revised 8-2023.docx. EAGLE MATERIALS INC. ... Corporate Governance, Nominating and Sustainability ..."
"Eagle Materials, Inc. Sustainability Report 2023 filetype:pdf site:eaglematerials.com",EAGLE MATERIALS INC.,https://ir.eaglematerials.com/static-files/a7f8fccf-b2b9-43ed-b379-83c9fd888a90,"... materials into the environment. Other laws ... 2023. The stock options have a term of 10 ... reporting of Eagle Materials Inc., included in this Annual Report."
"Eagle Materials, Inc. Sustainability Report 2023 filetype:pdf site:eaglematerials.com",Form 8-K for Eagle Materials INC filed 12/05/2023,https://ir.eaglematerials.com/static-files/d23f28e2-63cc-41ae-b530-ff72170589c1,"Dec 5, 2023 ... Date of Report (Date of earliest event reported): December 5, 2023. Eagle Materials Inc. (Exact name of Registrant as Specified in Its ..."
"Eagle Materials, Inc. Sustainability Report 2023 filetype:pdf site:eaglematerials.com",EAGLE MATERIALS INC.,https://ir.eaglematerials.com/static-files/801bfdb6-c151-4019-ad4d-c26a59b5b1fb,"May 23, 2018 ... impose obligations to clean up or remediate spills of hazardous materials into the environment ... million for fiscal years 2021, 2022, and 2023."
"Eagle Materials, Inc. Sustainability Report 2023 filetype:pdf site:eaglematerials.com",EAGLE MATERIALS INC.,https://ir.eaglematerials.com/static-files/5b5a82f0-ac85-45e0-93d6-259c2bb6bc20,"Jul 25, 2018 ... ... materials into the environment. Other laws ... 2023. 100.75%. 2024 and thereafter ... In connection with the Annual Report of Eagle Materials Inc."
"Eagle Materials, Inc. Sustainability Report 2023 filetype:pdf site:eaglematerials.com",Metro Analysis of Top Housing Markets,https://www.eaglematerials.com/assets/files/fiscal-year-2024-eagle-materials-investor-presentation-(9.1.23).pdf,"... Report on Form 10-K for the fiscal year ended March 31, 2023 ... Products which became Eagle Materials Inc. (NYSE ... + Sustainability. + Imports. + Logistics. 15 ..."
"Eagle Materials, Inc. Sustainability Report 2023 filetype:pdf site:eaglematerials.com",Fall 2022 Investor Presentation,https://ir.eaglematerials.com/static-files/81f8eee6-f910-4299-a185-005c2aac4c2e,"Founded in 1963 as a subsidiary of Centex Corp. • In 2004, Centex spun off Centex Construction. Products which became Eagle Materials Inc. (NYSE: EXP). ▫. Two ..."
RINGKJOEBING LANDBOBANK Sustainability Report 2023 filetype:pdf site:landbobanken.dk,ESG REPORT 2023 Sustainability and social responsibility,https://www.landbobanken.dk/media/api/content/mediafiles/ejybww5p/esg-report-2023-en.pdf,"Jan 1, 2024 ... Please see the Annual Report 2023 of Ringkjøbing Landbobank for further information. This report is published digitally only. Ringkjøbing ..."
RINGKJOEBING LANDBOBANK Sustainability Report 2023 filetype:pdf site:landbobanken.dk,annual-report-2023.pdf,https://www.landbobanken.dk/media/api/content/mediafiles/axzccp5n/annual-report-2023.pdf,"Jan 31, 2024 ... By contrast, Ringkjøbing. Landbobank achieved exceptional results with a 44% increase to DKK 2,155 million in net profit for the year and 22% ..."
RINGKJOEBING LANDBOBANK Sustainability Report 2023 filetype:pdf site:landbobanken.dk,ESG report 2022 - Sustainability and social responsibility,https://www.landbobanken.dk/media/api/content/mediafiles/epsjvnmi/f7f864b2-27b5-44a3-96f2-003bd25785af.pdf,Landbobank sponsors two events celebrating the entrepreneurial environment in Ringkøbing-Skjern. Municipality Ringkøbing-Skjern Business Council elects the ...
RINGKJOEBING LANDBOBANK Sustainability Report 2023 filetype:pdf site:landbobanken.dk,Ringkjøbing Landbobank's quarterly report for the first three quarters ...,https://www.landbobanken.dk/media/api/content/mediafiles/lzmj4gpf/q3-2023-rapport-en.pdf,"Oct 25, 2023 ... The bank's annual general meeting of 1 March 2023 again renewed the previous authorisation of the board of directors to permit the bank, in ..."
RINGKJOEBING LANDBOBANK Sustainability Report 2023 filetype:pdf site:landbobanken.dk,Ringkjøbing Landbobank's annual report for 2023,https://www.landbobanken.dk/media/api/content/mediafiles/gj1h4ccx/front-page-for-the-company-announcement-2023.pdf,"Jan 31, 2024 ... Ringkjøbing Landbobank A/S. Tel. +45 9732 1166. CVR 37536814. Torvet 1 post@landbobanken.dk. BIC/SWIFT: RINGDK22. 6950 Ringkøbing, Denmark www ..."
RINGKJOEBING LANDBOBANK Sustainability Report 2023 filetype:pdf site:landbobanken.dk,Annual general meeting of Ringkjøbing Landbobank A/S,https://www.landbobanken.dk/media/api/content/mediafiles/yarb0g20/be1908dd-107e-4283-b0f0-966ad5f75fd7.pdf,"Feb 1, 2023 ... The board of directors proposes that the annual report be approved. ... 24 February 2023. The proxy may be issued ... A/S, Torvet 1, 6950 Ringkøbing ..."
RINGKJOEBING LANDBOBANK Sustainability Report 2023 filetype:pdf site:landbobanken.dk,REMUNERATION REPORT 2023,https://www.landbobanken.dk/media/api/content/mediafiles/5bzfrjv2/vederlagsrapport_2023_eng_2236530.pdf,"Jan 31, 2024 ... The board of directors has today approved the remuneration report of Ringkjøbing Landbobank ... See note 41 of the annual report for 2023 for ..."
RINGKJOEBING LANDBOBANK Sustainability Report 2023 filetype:pdf site:landbobanken.dk,Sustainability and social responsibility,https://www.landbobanken.dk/media/api/content/mediafiles/m0npjvts/ee504e2a-165d-482c-84de-587a3a3e50e7.pdf,"Sep 30, 2021 ... Ringkjøbing Landbobank's ESG report 2021 ... from 1 January 2023. ... The sustainability impact report is designed as a two-page summary of each ..."
RINGKJOEBING LANDBOBANK Sustainability Report 2023 filetype:pdf site:landbobanken.dk,Updated March 2023,https://www.landbobanken.dk/wps/wcm/connect/landbobanken/125fa968-198a-4d37-99c5-221612e21bea/ESG+Fact+Book.pdf?MOD=AJPERES&CVID=oiGl..C,"Dec 31, 2022 ... 6950 Ringkøbing, Denmark www.landbobanken ... Ringkjøbing Landbobank's annual Environmental, Social and Governance (ESG) report focuses on ..."
RINGKJOEBING LANDBOBANK Sustainability Report 2023 filetype:pdf site:landbobanken.dk,ANNUAL REPORT 2018,https://www.landbobanken.dk/media/api/content/mediafiles/d1zkcpgs/388e66f5-d277-4396-b05b-365f11e6d957.pdf,"The annual report for 2018 is the first for the merged bank: Ringkjøbing Landbobank ... is valid until 27 February 2023. ... of Ringkjøbing Landbobank, Ringkøbing."
